date,driver_name,vehicle,model_year,driver_id,stop_index,from_lat,from_lon,to_lat,to_lon,euro_class,from_label,to_label,distance_km,accumulated_distance_km,travel_time,accumulated_travel_time,arrival_time,lateness_status,to_geometry_type,confidence_score
25/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,28,21.027985,105.847857,21.03872,105.853547,Euro 2,Customer,Customer,2.426,75.959,00:08:14,04:42:43,25/03/2026 18:40,Late,ROOFTOP,1
25/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,29,21.03872,105.853547,21.025594,105.856474,Euro 2,Customer,Customer,2.257,78.216,00:06:19,04:49:02,25/03/2026 18:57,Late,ROOFTOP,1
25/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,30,21.025594,105.856474,21.036467,105.851153,Euro 2,Customer,Customer,2.057,80.273,00:07:07,04:56:09,25/03/2026 19:14,Late,ROOFTOP,1
25/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,31,21.036467,105.851153,21.028058,105.84784,Euro 2,Customer,Customer,1.45,81.723,00:05:08,05:01:17,25/03/2026 19:29,Late,ROOFTOP,1
25/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,32,21.028058,105.84784,21.03914,105.851151,Euro 2,Customer,Customer,1.941,83.664,00:05:40,05:06:57,25/03/2026 19:45,Late,ROOFTOP,1
25/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,33,21.03914,105.851151,21.029262,105.846294,Euro 2,Customer,Customer,3.448,87.112,00:07:51,05:14:48,25/03/2026 20:03,Late,GEOMETRIC_CENTER,0.5
25/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,34,21.029262,105.846294,21.02555,105.857834,Euro 2,Customer,Customer,2.204,89.316,00:06:09,05:20:57,25/03/2026 20:19,Late,ROOFTOP,1
25/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,35,21.02555,105.857834,21.029495,105.848533,Euro 2,Customer,Customer,1.337,90.653,00:04:11,05:25:08,25/03/2026 20:34,Late,ROOFTOP,1
25/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,36,21.029495,105.848533,21.033583,105.853746,Euro 2,Customer,Customer,1.143,91.796,00:04:10,05:29:18,25/03/2026 20:48,Late,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,2,21.042776,105.80316,21.017259,105.799299,Euro 2,Company,Customer,4.541,6.331,00:11:00,00:16:54,25/03/2026 09:11,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,3,21.017259,105.799299,21.0227,105.822059,Euro 2,Customer,Customer,3.438,9.769,00:13:42,00:30:36,25/03/2026 09:34,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,4,21.0227,105.822059,21.014642,105.804458,Euro 2,Customer,Customer,3.464,13.233,00:14:01,00:44:37,25/03/2026 09:58,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,5,21.014642,105.804458,21.014668,105.8092,Euro 2,Customer,Customer,0.807,14.04,00:04:18,00:48:55,25/03/2026 10:13,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,6,21.014668,105.8092,21.006541,105.834958,Euro 2,Customer,Customer,4.013,18.053,00:19:53,01:08:48,25/03/2026 10:42,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,7,21.006541,105.834958,21.008078,105.822426,Euro 2,Customer,Customer,1.737,19.79,00:10:34,01:19:22,25/03/2026 11:03,On Time,GEOMETRIC_CENTER,0.5
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,8,21.008078,105.822426,21.013301,105.835368,Euro 2,Customer,Customer,2.328,22.118,00:10:42,01:30:04,25/03/2026 11:24,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,9,21.013301,105.835368,21.003934,105.832509,Euro 2,Customer,Customer,1.822,23.94,00:07:46,01:37:50,25/03/2026 11:41,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,10,21.003934,105.832509,21.027329,105.83591,Euro 2,Customer,Customer,4.039,27.979,00:16:48,01:54:38,25/03/2026 12:08,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,11,21.027329,105.83591,21.021578,105.803853,Euro 2,Customer,Customer,4.491,32.47,00:19:56,02:14:34,25/03/2026 13:16,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,12,21.021578,105.803853,21.011152,105.818872,Euro 2,Customer,Customer,3.041,35.511,00:11:11,02:25:45,25/03/2026 13:36,On Time,RANGE_INTERPOLATED,0.75
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,13,21.011152,105.818872,21.021217,105.83561,Euro 2,Customer,Customer,3.511,39.022,00:13:57,02:39:42,25/03/2026 13:59,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,14,21.021217,105.83561,21.024012,105.820829,Euro 2,Customer,Customer,2.379,41.401,00:09:09,02:48:51,25/03/2026 14:18,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,15,21.024012,105.820829,21.019326,105.834245,Euro 2,Customer,Customer,2.885,44.286,00:10:03,02:58:54,25/03/2026 14:38,On Time,GEOMETRIC_CENTER,0.5
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,16,21.019326,105.834245,21.019664,105.825762,Euro 2,Customer,Customer,1.073,45.359,00:04:58,03:03:52,25/03/2026 14:53,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,17,21.019664,105.825762,20.994331,105.814899,Euro 2,Customer,Customer,4.647,50.006,00:13:20,03:17:12,25/03/2026 15:16,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,18,20.994331,105.814899,21.021735,105.829074,Euro 2,Customer,Customer,4.32,54.326,00:12:30,03:29:42,25/03/2026 15:38,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,19,21.021735,105.829074,21.009078,105.827169,Euro 2,Customer,Customer,2.132,56.458,00:07:32,03:37:14,25/03/2026 15:55,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,20,21.009078,105.827169,21.024153,105.830258,Euro 2,Customer,Customer,2.253,58.711,00:07:35,03:44:49,25/03/2026 16:12,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,21,21.024153,105.830258,21.019133,105.835089,Euro 2,Customer,Customer,1.513,60.224,00:05:13,03:50:02,25/03/2026 16:27,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,22,21.019133,105.835089,21.026583,105.843135,Euro 2,Customer,Customer,2.995,63.219,00:08:14,03:58:16,25/03/2026 16:45,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,23,21.026583,105.843135,21.005397,105.822148,Euro 2,Customer,Customer,4.937,68.156,00:12:18,04:10:34,25/03/2026 17:07,On Time,GEOMETRIC_CENTER,0.5
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,24,21.005397,105.822148,21.03174,105.84756,Euro 2,Customer,Customer,6.581,74.737,00:17:02,04:27:36,25/03/2026 17:33,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,25,21.03174,105.84756,21.007669,105.804984,Euro 2,Customer,Customer,6.329,81.066,00:15:27,04:43:03,25/03/2026 17:58,On Time,GEOMETRIC_CENTER,0.5
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,26,21.007669,105.804984,21.012418,105.833266,Euro 2,Customer,Customer,5.204,86.27,00:11:59,04:55:02,25/03/2026 18:20,On Time,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,27,21.012418,105.833266,21.029493,105.834086,Euro 2,Customer,Customer,2.39,88.66,00:06:13,05:01:15,25/03/2026 18:36,Late,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,28,21.029493,105.834086,21.016484,105.825941,Euro 2,Customer,Customer,2.116,90.776,00:06:02,05:07:17,25/03/2026 18:52,Late,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,29,21.016484,105.825941,21.011302,105.816401,Euro 2,Customer,Customer,1.373,92.149,00:04:08,05:11:25,25/03/2026 19:06,Late,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,30,21.011302,105.816401,21.015087,105.820352,Euro 2,Customer,Customer,0.853,93.002,00:02:27,05:13:52,25/03/2026 19:19,Late,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,31,21.015087,105.820352,21.009039,105.823843,Euro 2,Customer,Customer,0.936,93.938,00:02:48,05:16:40,25/03/2026 19:31,Late,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,32,21.009039,105.823843,21.023283,105.821362,Euro 2,Customer,Customer,2.892,96.83,00:07:11,05:23:51,25/03/2026 19:49,Late,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,33,21.023283,105.821362,21.006652,105.824173,Euro 2,Customer,Customer,3.187,100.017,00:07:26,05:31:17,25/03/2026 20:06,Late,ROOFTOP,1
25/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,34,21.006652,105.824173,21.007534,105.823861,Euro 2,Customer,Customer,0.199,100.216,00:00:54,05:32:11,25/03/2026 20:17,Late,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,2,21.042776,105.80316,21.017348,105.826344,Euro 4,Company,Customer,7.718,9.508,00:22:11,00:28:05,25/03/2026 09:22,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,3,21.017348,105.826344,21.018945,105.825578,Euro 4,Customer,Customer,0.258,9.766,00:01:24,00:29:29,25/03/2026 09:33,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,4,21.018945,105.825578,21.019405,105.826372,Euro 4,Customer,Customer,0.281,10.047,00:01:50,00:31:19,25/03/2026 09:45,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,5,21.019405,105.826372,21.019513,105.827038,Euro 4,Customer,Customer,0.499,10.546,00:02:32,00:33:51,25/03/2026 09:57,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,6,21.019513,105.827038,21.020715,105.827487,Euro 4,Customer,Customer,0.47,11.016,00:03:07,00:36:58,25/03/2026 10:11,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,7,21.020715,105.827487,21.021654,105.825907,Euro 4,Customer,Customer,0.373,11.389,00:02:40,00:39:38,25/03/2026 10:23,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,8,21.021654,105.825907,21.020482,105.824112,Euro 4,Customer,Customer,0.348,11.737,00:02:21,00:41:59,25/03/2026 10:36,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,9,21.020482,105.824112,21.019038,105.824259,Euro 4,Customer,Customer,0.819,12.556,00:04:38,00:46:37,25/03/2026 10:50,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,10,21.019038,105.824259,21.02208,105.822999,Euro 4,Customer,Customer,1.002,13.558,00:07:17,00:53:54,25/03/2026 11:08,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,11,21.02208,105.822999,21.022706,105.822677,Euro 4,Customer,Customer,0.054,13.612,00:00:19,00:54:13,25/03/2026 11:18,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,12,21.022706,105.822677,21.022997,105.822005,Euro 4,Customer,Customer,0.075,13.687,00:00:31,00:54:44,25/03/2026 11:28,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,13,21.022997,105.822005,21.025489,105.822543,Euro 4,Customer,Customer,0.565,14.252,00:03:31,00:58:15,25/03/2026 11:42,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,14,21.025489,105.822543,21.025519,105.822433,Euro 4,Customer,Customer,0.01,14.262,00:00:02,00:58:17,25/03/2026 11:52,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,15,21.025519,105.822433,21.024827,105.818941,Euro 4,Customer,Customer,0.723,14.985,00:03:18,01:01:35,25/03/2026 13:02,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,16,21.024827,105.818941,21.025667,105.818229,Euro 4,Customer,Customer,0.118,15.103,00:00:21,01:01:56,25/03/2026 13:13,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,17,21.025667,105.818229,21.02709,105.817178,Euro 4,Customer,Customer,0.239,15.342,00:00:47,01:02:43,25/03/2026 13:23,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,18,21.02709,105.817178,21.02923,105.817368,Euro 4,Customer,Customer,0.297,15.639,00:01:00,01:03:43,25/03/2026 13:34,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,19,21.02923,105.817368,21.02944,105.817609,Euro 4,Customer,Customer,0.02,15.659,00:00:03,01:03:46,25/03/2026 13:44,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,20,21.02944,105.817609,21.029928,105.817226,Euro 4,Customer,Customer,0.096,15.755,00:00:30,01:04:16,25/03/2026 13:55,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,21,21.029928,105.817226,21.030299,105.816623,Euro 4,Customer,Customer,0.457,16.212,00:01:38,01:05:54,25/03/2026 14:06,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,22,21.030299,105.816623,21.03014,105.815691,Euro 4,Customer,Customer,1.052,17.264,00:04:10,01:10:04,25/03/2026 14:20,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,23,21.03014,105.815691,21.030233,105.814086,Euro 4,Customer,Customer,0.941,18.205,00:03:37,01:13:41,25/03/2026 14:34,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,24,21.030233,105.814086,21.031203,105.812879,Euro 4,Customer,Customer,1.491,19.696,00:05:21,01:19:02,25/03/2026 14:49,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,25,21.031203,105.812879,21.031999,105.812744,Euro 4,Customer,Customer,0.31,20.006,00:02:10,01:21:12,25/03/2026 15:01,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,26,21.031999,105.812744,21.032168,105.812426,Euro 4,Customer,Customer,0.024,20.03,00:00:07,01:21:19,25/03/2026 15:11,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,27,21.032168,105.812426,21.03203,105.81395,Euro 4,Customer,Customer,0.228,20.258,00:01:46,01:23:05,25/03/2026 15:23,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,28,21.03203,105.81395,21.034941,105.814625,Euro 4,Customer,Customer,0.357,20.615,00:01:19,01:24:24,25/03/2026 15:34,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,29,21.034941,105.814625,21.035009,105.814178,Euro 4,Customer,Customer,0.19,20.805,00:00:53,01:25:17,25/03/2026 15:45,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,30,21.035009,105.814178,21.036303,105.814521,Euro 4,Customer,Customer,0.647,21.452,00:02:41,01:27:58,25/03/2026 15:58,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,31,21.036303,105.814521,21.036693,105.814675,Euro 4,Customer,Customer,0.348,21.8,00:01:51,01:29:49,25/03/2026 16:09,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,32,21.036693,105.814675,21.037376,105.81427,Euro 4,Customer,Customer,0.401,22.201,00:01:53,01:31:42,25/03/2026 16:21,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,33,21.037376,105.81427,21.037524,105.814412,Euro 4,Customer,Customer,0.005,22.206,00:00:01,01:31:43,25/03/2026 16:31,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,34,21.037524,105.814412,21.037802,105.814109,Euro 4,Customer,Customer,0.035,22.241,00:00:07,01:31:50,25/03/2026 16:41,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,35,21.037802,105.814109,21.037822,105.81496,Euro 4,Customer,Customer,0.43,22.671,00:01:48,01:33:38,25/03/2026 16:53,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,36,21.037822,105.81496,21.037711,105.816341,Euro 4,Customer,Customer,0.272,22.943,00:01:33,01:35:11,25/03/2026 17:05,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,37,21.037711,105.816341,21.03911,105.815925,Euro 4,Customer,Customer,0.309,23.252,00:01:59,01:37:10,25/03/2026 17:17,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,38,21.03911,105.815925,21.039302,105.816033,Euro 4,Customer,Customer,0.06,23.312,00:01:33,01:38:43,25/03/2026 17:28,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,39,21.039302,105.816033,21.03918,105.816477,Euro 4,Customer,Customer,0.681,23.993,00:02:17,01:41:00,25/03/2026 17:40,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,40,21.03918,105.816477,21.040083,105.816222,Euro 4,Customer,Customer,0.194,24.187,00:00:52,01:41:52,25/03/2026 17:51,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,41,21.040083,105.816222,21.039883,105.817271,Euro 4,Customer,Customer,0.112,24.299,00:00:33,01:42:25,25/03/2026 18:02,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,42,21.039883,105.817271,21.041238,105.816551,Euro 4,Customer,Customer,0.254,24.553,00:01:20,01:43:45,25/03/2026 18:13,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,43,21.041238,105.816551,21.041581,105.818934,Euro 4,Customer,Customer,0.393,24.946,00:01:00,01:44:45,25/03/2026 18:24,On Time,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,44,21.041581,105.818934,21.037979,105.820062,Euro 4,Customer,Customer,0.531,25.477,00:03:02,01:47:47,25/03/2026 18:37,Late,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,45,21.037979,105.820062,21.036869,105.820551,Euro 4,Customer,Customer,0.199,25.676,00:01:11,01:48:58,25/03/2026 18:48,Late,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,46,21.036869,105.820551,21.035606,105.820437,Euro 4,Customer,Customer,0.137,25.813,00:00:23,01:49:21,25/03/2026 18:59,Late,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,47,21.035606,105.820437,21.035433,105.820237,Euro 4,Customer,Customer,0.02,25.833,00:00:03,01:49:24,25/03/2026 19:09,Late,ROOFTOP,1
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,48,21.035433,105.820237,21.035233,105.820211,Euro 4,Customer,Customer,0.03,25.863,00:00:05,01:49:29,25/03/2026 19:19,Late,GEOMETRIC_CENTER,0.5
25/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,49,21.035233,105.820211,21.035231,105.820243,Euro 4,Customer,Customer,0,25.863,00:00:00,01:49:29,25/03/2026 19:29,Late,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,2,21.042776,105.80316,21.018087,105.850545,Euro 2,Company,Customer,7.994,9.784,00:26:02,00:31:56,25/03/2026 09:26,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,3,21.018087,105.850545,21.020053,105.852134,Euro 2,Customer,Customer,0.624,10.408,00:03:20,00:35:16,25/03/2026 09:39,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,4,21.020053,105.852134,21.021338,105.852469,Euro 2,Customer,Customer,0.147,10.555,00:00:44,00:36:00,25/03/2026 09:50,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,5,21.021338,105.852469,21.023357,105.851033,Euro 2,Customer,Customer,0.65,11.205,00:03:55,00:39:55,25/03/2026 10:04,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,6,21.023357,105.851033,21.024506,105.851616,Euro 2,Customer,Customer,0.526,11.731,00:03:23,00:43:18,25/03/2026 10:17,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,7,21.024506,105.851616,21.024363,105.851942,Euro 2,Customer,Customer,0.037,11.768,00:00:09,00:43:27,25/03/2026 10:27,On Time,GEOMETRIC_CENTER,0.5
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,8,21.024363,105.851942,21.024558,105.852329,Euro 2,Customer,Customer,0.032,11.8,00:00:07,00:43:34,25/03/2026 10:37,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,9,21.024558,105.852329,21.025259,105.852997,Euro 2,Customer,Customer,0.186,11.986,00:00:57,00:44:31,25/03/2026 10:48,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,10,21.025259,105.852997,21.024841,105.853341,Euro 2,Customer,Customer,0.591,12.577,00:03:39,00:48:10,25/03/2026 11:02,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,11,21.024841,105.853341,21.025069,105.854917,Euro 2,Customer,Customer,0.238,12.815,00:01:18,00:49:28,25/03/2026 11:13,On Time,GEOMETRIC_CENTER,0.5
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,12,21.025069,105.854917,21.025176,105.855097,Euro 2,Customer,Customer,0.225,13.04,00:01:56,00:51:24,25/03/2026 11:25,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,13,21.025176,105.855097,21.027503,105.854173,Euro 2,Customer,Customer,0.569,13.609,00:02:50,00:54:14,25/03/2026 11:38,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,14,21.027503,105.854173,21.028776,105.855704,Euro 2,Customer,Customer,0.442,14.051,00:01:40,00:55:54,25/03/2026 11:50,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,15,21.028776,105.855704,21.030714,105.85629,Euro 2,Customer,Customer,0.29,14.341,00:01:14,00:57:08,25/03/2026 13:01,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,16,21.030714,105.85629,21.032746,105.857817,Euro 2,Customer,Customer,0.713,15.054,00:04:11,01:01:19,25/03/2026 13:15,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,17,21.032746,105.857817,21.033275,105.8543,Euro 2,Customer,Customer,1.014,16.068,00:04:20,01:05:39,25/03/2026 13:29,On Time,RANGE_INTERPOLATED,0.75
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,18,21.033275,105.8543,21.033067,105.854033,Euro 2,Customer,Customer,0.454,16.522,00:02:59,01:08:38,25/03/2026 13:42,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,19,21.033067,105.854033,21.032956,105.852758,Euro 2,Customer,Customer,0.108,16.63,00:00:39,01:09:17,25/03/2026 13:52,On Time,RANGE_INTERPOLATED,0.75
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,20,21.032956,105.852758,21.033087,105.852331,Euro 2,Customer,Customer,0.045,16.675,00:00:16,01:09:33,25/03/2026 14:03,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,21,21.033087,105.852331,21.03312,105.852008,Euro 2,Customer,Customer,0.034,16.709,00:00:12,01:09:45,25/03/2026 14:13,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,22,21.03312,105.852008,21.033723,105.851976,Euro 2,Customer,Customer,0.926,17.635,00:06:23,01:16:08,25/03/2026 14:29,On Time,GEOMETRIC_CENTER,0.5
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,23,21.033723,105.851976,21.03235,105.851444,Euro 2,Customer,Customer,0.211,17.846,00:01:14,01:17:22,25/03/2026 14:40,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,24,21.03235,105.851444,21.031734,105.849892,Euro 2,Customer,Customer,0.182,18.028,00:01:04,01:18:26,25/03/2026 14:51,On Time,ROOFTOP,1
25/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,25,21.031734,105.849892,21.031526,105.849571,Euro 2,Customer,Customer,0.041,18.069,00:00:13,01:18:39,25/03/2026 15:01,On Time,ROOFTOP,1
